Kernel,gx,gy,gz,bx,by,bz,gpuId,gld_efficiency
1,6,72,1,1,12,16,0,12.5
1,4,27,6,128,1,1,0,12.5
1,18,1,8,1,18,32,0,12.5
1,8,9,4,12,12,2,0,12.5
1,6,36,6,1,1,64,0,12.5
1,4,2,18,6,48,2,0,12.5
1,648,2,1,16,4,1,0,12.5
1,2,3,54,128,2,1,0,12.5
1,6,27,4,2,8,8,0,12.5
1,9,12,24,4,2,4,0,12.5
1,4,2,162,2,8,4,0,12.5
1,4,3,12,12,2,24,0,12.5
1,3,32,9,12,8,1,0,12.5
1,6,16,1,2,18,24,0,12.5
0,12,12,6,6,4,4,0,90.28
1,4,12,2,1,108,8,0,12.5
1,36,3,2,1,6,64,0,12.5
1,3,9,16,32,3,2,0,12.5
1,4,1,36,3,16,12,0,12.5
1,6,6,12,3,8,8,0,12.5
1,32,9,3,1,4,24,0,12.5
1,3,2,27,4,8,16,0,12.5
1,4,27,2,4,4,24,0,12.5
1,36,1,3,2,128,3,0,12.5
1,2,4,12,2,54,8,0,12.5
1,18,36,1,16,1,8,0,12.5
1,2,3,18,192,1,4,0,12.5
1,12,2,12,9,2,16,0,12.5
1,24,12,1,32,9,1,0,12.5
1,1,432,1,32,1,6,0,12.5
1,1,3,32,12,2,36,0,12.5
1,4,6,18,2,3,32,0,12.5
1,24,2,6,1,18,16,0,12.5
1,18,12,6,2,4,8,0,12.5
1,18,1,72,1,32,2,0,12.5
1,2,2,54,1,96,4,0,12.5
1,27,4,24,1,32,1,0,12.5
1,12,2,6,72,4,2,0,12.5
1,6,1,72,4,16,3,0,12.5
1,6,18,1,2,16,24,0,12.5
1,12,27,2,16,2,4,0,12.5
1,4,36,2,2,36,4,0,12.5
1,36,1,4,18,2,16,0,12.5
1,1,36,12,3,16,4,0,12.5
1,27,1,12,256,1,1,0,12.5
1,12,6,12,8,2,6,0,12.5
1,4,324,2,2,4,4,0,12.5
1,12,72,1,1,96,1,0,12.5
1,144,3,1,6,2,16,0,12.5
1,3,48,1,16,2,18,0,12.5
0,2,9,18,16,4,4,0,90.28
1,4,6,6,3,48,4,0,12.5
1,6,4,27,16,2,4,0,12.5
1,54,4,6,16,2,2,0,12.5
1,6,1,48,6,8,6,0,12.5
1,9,24,6,32,2,1,0,12.5
1,2,16,9,2,4,36,0,12.5
1,2,81,1,16,32,1,0,12.5
1,4,18,3,16,12,2,0,12.5
1,4,18,6,24,4,2,0,12.5
1,27,1,6,32,2,8,0,12.5
1,1,12,8,12,3,24,0,12.5
0,4,1,27,4,6,32,0,90.28
1,4,12,9,2,32,3,0,12.5
1,108,2,1,8,12,4,0,12.5
1,3,8,6,2,18,16,0,12.5
1,18,2,12,192,1,1,0,12.5
1,2,1,432,3,32,1,0,12.5
0,32,3,3,2,3,48,0,90.28
1,8,12,3,16,9,2,0,12.5
1,1,9,32,9,8,4,0,12.5
0,3,24,2,9,16,4,0,90.28
0,3,144,6,1,8,4,0,90.28
1,1,18,24,16,6,2,0,12.5
1,24,36,1,2,16,3,0,12.5
1,1,4,648,16,2,1,0,12.5
1,1,3,32,27,32,1,0,12.5
1,4,6,12,144,2,1,0,12.5
1,36,4,2,4,36,2,0,12.5
1,2,8,54,3,8,4,0,12.5
1,12,4,3,144,4,1,0,12.5
1,1,8,27,4,2,48,0,12.5
1,54,2,6,1,4,32,0,12.5
0,27,16,3,32,1,2,0,90.28
1,12,4,2,4,108,2,0,12.5
1,6,3,48,2,12,4,0,12.5
0,3,9,3,256,4,1,0,90.28
1,9,2,8,16,12,3,0,12.5
1,3,27,32,32,1,1,0,12.5
1,2,108,1,48,4,2,0,12.5
1,9,24,1,2,8,24,0,12.5
1,8,2,9,144,2,2,0,12.5
1,24,2,2,9,32,3,0,12.5
1,12,9,2,96,1,4,0,12.5
1,4,4,18,6,8,6,0,12.5
1,432,1,2,48,1,2,0,12.5
1,1,18,48,2,2,24,0,12.5
1,1,2,72,2,9,32,0,12.5
1,27,16,2,48,1,2,0,12.5
1,1,3,32,1,108,8,0,12.5
1,2,16,9,4,2,36,0,12.5
1,1,162,16,32,1,1,0,12.5
1,9,16,2,72,2,2,0,12.5
0,16,1,9,1,48,12,0,90.28
1,3,432,1,64,1,1,0,12.5
1,1,8,324,4,1,8,0,12.5
1,9,8,3,4,2,48,0,12.5
1,1,36,4,16,6,6,0,12.5
1,18,8,18,16,1,2,0,12.5
1,48,18,1,1,48,2,0,12.5
1,2,6,9,192,1,4,0,12.5
1,27,4,8,4,2,12,0,12.5
1,1,2,54,4,48,4,0,12.5
1,3,48,1,12,4,12,0,12.5
0,3,144,2,6,1,16,0,90.28
0,8,9,3,32,6,2,0,90.28
1,2,9,8,9,32,2,0,12.5
1,9,48,3,8,8,1,0,12.5
1,6,8,2,27,32,1,0,12.5
1,18,1,8,9,64,1,0,12.5
1,3,48,1,16,36,1,0,12.5
1,8,6,3,12,48,1,0,12.5
1,2,18,8,9,1,32,0,12.5
1,2,16,81,1,8,4,0,12.5
1,8,6,2,4,216,1,0,12.5
1,3,48,1,2,6,48,0,12.5
0,12,72,1,1,4,24,0,57.5
1,2,1,72,9,64,1,0,12.5
1,18,1,12,8,16,3,0,12.5
1,3,27,2,4,16,8,0,12.5
1,36,12,1,192,1,1,0,12.5
1,3,27,32,2,8,2,0,12.5
1,9,12,4,16,12,1,0,12.5
1,72,1,3,2,4,48,0,12.5
1,72,1,6,8,2,12,0,12.5
1,12,3,6,12,8,4,0,12.5
0,12,9,8,2,24,2,0,90.28
1,12,9,1,32,1,24,0,12.5
0,4,6,18,3,32,2,0,90.28
1,12,24,1,9,2,16,0,12.5
1,3,36,24,8,2,2,0,12.5
1,54,4,4,1,24,4,0,12.5
1,3,27,4,4,2,32,0,12.5
1,16,6,1,12,8,9,0,12.5
1,1,12,24,24,4,3,0,12.5
1,2,48,1,2,9,48,0,12.5
1,4,8,3,3,18,16,0,12.5
1,16,6,1,2,27,16,0,12.5
0,3,24,3,12,1,32,0,90.28
1,2,18,12,4,4,12,0,12.5
1,8,36,3,48,2,1,0,12.5
1,1,4,54,4,4,24,0,12.5
1,3,6,12,24,1,16,0,12.5
1,6,12,9,1,4,32,0,12.5
1,1,108,2,24,4,4,0,12.5
1,8,2,18,4,2,36,0,12.5
1,6,36,3,4,2,16,0,12.5
1,12,27,2,4,16,2,0,12.5
1,6,3,48,6,4,4,0,12.5
1,1,6,108,32,2,2,0,12.5
1,24,3,3,1,96,4,0,12.5
1,4,1,324,4,16,1,0,12.5
1,12,9,4,16,3,4,0,12.5
1,36,12,2,3,4,8,0,12.5
1,27,2,3,16,1,32,0,12.5
1,1,9,24,12,8,4,0,12.5
1,216,2,2,12,2,4,0,12.5
1,27,1,4,24,4,8,0,12.5
1,2,16,3,3,8,36,0,12.5
1,32,1,3,3,12,24,0,12.5
1,2,12,36,1,2,48,0,12.5
1,2,18,8,24,6,2,0,12.5
1,16,6,1,288,3,1,0,12.5
0,8,1,36,1,8,36,0,90.28
1,16,6,1,2,216,2,0,12.5
1,24,4,9,4,12,2,0,12.5
1,16,3,6,72,4,1,0,12.5
1,1,24,9,2,12,16,0,12.5
1,12,72,3,2,2,8,0,12.5
1,1,4,72,2,4,36,0,12.5
1,4,8,3,2,9,48,0,12.5
1,8,3,9,8,1,48,0,12.5
1,3,9,3,1,256,4,0,12.5
1,6,3,12,4,3,32,0,12.5
1,12,6,2,144,2,2,0,12.5
1,2,8,6,6,9,16,0,12.5
1,648,4,1,2,8,2,0,12.5
1,16,2,3,24,9,4,0,12.5
1,3,12,8,8,12,3,0,12.5
1,4,24,1,36,2,12,0,12.5
1,1,27,8,96,1,4,0,12.5
1,24,4,9,2,3,16,0,12.5
1,48,6,9,4,2,4,0,12.5
1,4,36,2,32,3,3,0,12.5
1,432,1,1,2,48,2,0,12.5
1,27,2,2,1,768,1,0,12.5
1,2,81,2,4,8,8,0,12.5
0,4,6,4,1,36,24,0,90.28
1,3,9,3,2,8,64,0,12.5
1,12,9,1,6,4,32,0,12.5
0,54,2,12,16,4,1,0,90.28
0,54,6,4,8,4,2,0,90.28
0,16,2,3,48,2,9,0,90.28
1,3,108,8,1,32,1,0,12.5
1,9,72,1,8,16,1,0,12.5
1,24,3,2,6,48,2,0,12.5
1,6,8,27,16,1,4,0,12.5
1,1,27,16,2,48,2,0,12.5
1,16,2,3,3,8,36,0,12.5
1,2,3,48,16,2,9,0,12.5
1,1,4,27,16,3,16,0,12.5
1,4,18,2,24,2,12,0,12.5
1,1,1,864,8,6,2,0,12.5
1,36,4,18,4,1,8,0,12.5
1,27,16,2,4,8,3,0,12.5
1,3,6,24,2,96,1,0,12.5
1,27,2,2,3,128,2,0,12.5
1,4,2,54,24,8,1,0,12.5
1,18,4,9,8,16,1,0,12.5
1,4,9,18,128,1,1,0,12.5
1,16,6,3,1,96,3,0,12.5
1,648,2,2,16,1,2,0,12.5
1,4,1,72,24,2,6,0,12.5
0,9,2,36,8,2,8,0,90.28
0,4,216,1,1,24,4,0,72.5
1,54,12,1,1,64,2,0,12.5
1,2,3,108,2,8,8,0,12.5
1,9,1,18,4,8,16,0,12.5
1,3,18,6,64,1,4,0,12.5
1,1,18,8,72,4,2,0,12.5
1,1,12,54,16,8,1,0,12.5
1,1,32,3,144,3,2,0,12.5
1,4,36,2,24,12,1,0,12.5
1,9,8,2,96,1,6,0,12.5
1,12,3,3,8,3,32,0,12.5
1,1,648,2,1,16,4,0,12.5
1,4,54,2,64,1,3,0,12.5
1,4,9,4,2,36,8,0,12.5
1,6,1,24,18,16,2,0,12.5
1,3,1,96,8,4,9,0,12.5
1,24,2,3,6,24,4,0,12.5
1,2,1,144,12,3,8,0,12.5
1,48,9,1,24,1,8,0,12.5
0,288,9,1,1,4,8,0,57.5
1,1,216,6,4,16,1,0,12.5
1,3,12,6,1,6,64,0,12.5
1,6,3,24,8,12,2,0,12.5
1,2,108,2,8,4,6,0,12.5
1,24,3,2,2,18,16,0,12.5
0,81,2,8,16,2,2,0,90.28
1,4,1,54,2,3,64,0,12.5
0,48,1,6,2,24,6,0,90.28
1,2,24,2,12,18,4,0,12.5
1,18,6,6,1,64,2,0,12.5
1,1,144,2,48,2,3,0,12.5
1,96,3,1,3,3,32,0,12.5
1,9,6,6,1,16,16,0,12.5
1,3,108,4,16,1,4,0,12.5
1,9,4,36,1,2,32,0,12.5
1,4,3,18,48,2,4,0,12.5
1,24,2,2,864,1,1,0,12.5
0,6,9,16,16,2,3,0,90.28
1,1,648,4,16,2,1,0,12.5
1,1,8,12,2,12,36,0,12.5
1,54,12,2,1,32,2,0,12.5
1,1,54,2,3,32,8,0,12.5
1,6,6,12,16,12,1,0,12.5
1,18,1,72,1,2,32,0,12.5
0,81,16,1,4,8,2,0,90.28
0,3,1,32,32,1,27,0,90.28
0,2,2,24,4,18,12,0,90.28
1,12,2,27,1,2,64,0,12.5
1,9,2,12,16,12,2,0,12.5
1,6,4,18,16,6,2,0,12.5
1,1,9,12,4,96,2,0,12.5
1,8,27,2,1,6,32,0,12.5
1,12,6,4,3,8,12,0,12.5
1,4,3,18,96,4,1,0,12.5
1,6,2,9,4,192,1,0,12.5
1,9,1,24,8,4,12,0,12.5
1,72,3,1,1,48,8,0,12.5
1,6,3,8,6,12,8,0,12.5
0,9,48,1,32,1,6,0,90.28
1,4,2,27,24,1,16,0,12.5
0,2,2,27,16,1,48,0,90.28
1,3,108,2,4,16,2,0,12.5
1,4,2,27,2,32,6,0,12.5
1,1,96,1,4,4,54,0,12.5
1,8,3,6,4,48,3,0,12.5
1,3,1,36,1,24,32,0,12.5
1,1,48,2,18,8,6,0,12.5
1,288,1,1,24,4,3,0,12.5
0,6,12,3,4,96,1,0,90.28
1,6,9,4,6,8,8,0,12.5
1,16,3,2,12,3,24,0,12.5
1,2,3,18,12,8,8,0,12.5
1,4,8,27,4,8,3,0,12.5
1,3,24,6,2,6,16,0,12.5
1,4,27,8,96,1,1,0,12.5
1,1,9,32,8,2,18,0,12.5
1,18,4,4,288,1,1,0,12.5
1,6,1,216,4,4,4,0,12.5
1,9,16,2,6,48,1,0,12.5
1,12,36,2,1,16,6,0,12.5
1,3,18,2,4,48,4,0,12.5
1,8,18,18,8,2,2,0,12.5
1,2,4,36,2,144,1,0,12.5
1,18,6,8,4,24,1,0,12.5
1,2,48,9,3,2,16,0,12.5
1,4,24,9,4,3,8,0,12.5
1,4,2,12,108,2,4,0,12.5
0,54,2,2,16,3,8,0,90.28
1,4,4,9,6,6,16,0,12.5
1,2,6,9,2,32,12,0,12.5
1,216,2,2,6,16,1,0,12.5
1,2,1,48,12,2,36,0,12.5
1,96,1,3,6,12,4,0,12.5
1,3,6,24,3,2,32,0,12.5
1,4,3,18,8,2,24,0,12.5
1,1,108,4,2,8,12,0,12.5
1,2,12,36,8,6,2,0,12.5
1,108,1,2,32,6,2,0,12.5
1,144,1,2,8,4,9,0,12.5
1,12,9,1,3,4,64,0,12.5
1,18,24,2,16,1,6,0,12.5
1,1,32,9,12,8,3,0,12.5
1,18,4,2,9,8,8,0,12.5
1,8,54,1,24,2,4,0,12.5
1,16,18,1,72,2,2,0,12.5
1,12,8,3,36,4,2,0,12.5
1,4,6,27,4,2,16,0,12.5
1,2,9,48,4,6,4,0,12.5
1,2,108,4,1,12,8,0,12.5
1,1,18,12,4,16,6,0,12.5
1,12,1,8,6,6,24,0,12.5
1,8,36,1,2,6,24,0,12.5
1,2,8,9,16,9,4,0,12.5
1,96,3,1,24,1,12,0,12.5
1,1,72,2,48,2,6,0,12.5
0,48,1,6,96,1,3,0,90.28
0,4,4,18,6,1,48,0,90.28
1,27,1,16,8,8,3,0,12.5
1,72,12,1,2,2,24,0,12.5
1,1,6,432,2,2,8,0,12.5
1,1,8,81,8,16,1,0,12.5
1,36,4,1,1,144,4,0,12.5
1,8,1,54,24,2,4,0,12.5
1,16,9,3,3,1,64,0,12.5
1,24,18,1,32,3,2,0,12.5
1,6,4,18,6,32,1,0,12.5
1,1,1,864,32,1,3,0,12.5
1,288,3,1,2,3,16,0,12.5
1,12,3,8,8,12,3,0,12.5
1,4,3,36,1,6,32,0,12.5
1,24,1,4,144,2,3,0,12.5
1,2,36,3,64,1,6,0,12.5
1,12,18,3,2,2,32,0,12.5
1,3,9,16,3,64,1,0,12.5
1,9,9,1,256,1,4,0,12.5
1,12,27,4,4,1,16,0,12.5
1,3,36,8,1,6,16,0,12.5
1,8,2,18,4,24,3,0,12.5
1,6,48,9,16,1,2,0,12.5
1,2,4,12,12,36,2,0,12.5
1,2,8,9,96,1,6,0,12.5
1,2,18,4,1,32,18,0,12.5
1,72,3,6,1,4,16,0,12.5
1,2,27,2,16,48,1,0,12.5
1,2,2,108,1,64,3,0,12.5
1,8,27,6,1,2,32,0,12.5
1,2,2,162,128,1,1,0,12.5
1,4,3,36,12,16,1,0,12.5
1,6,4,6,9,4,16,0,12.5
1,1,54,16,4,2,12,0,12.5
1,2,3,24,12,24,2,0,12.5
1,6,8,2,1,108,8,0,12.5
1,27,2,12,16,4,2,0,12.5
1,162,8,1,1,64,1,0,12.5
1,9,16,2,4,36,2,0,12.5
1,6,9,8,4,3,16,0,12.5
1,6,1,24,12,6,8,0,12.5
1,3,2,24,16,1,36,0,12.5
1,1,24,6,32,2,9,0,12.5
1,36,1,24,8,12,1,0,12.5
1,1,12,8,27,1,32,0,12.5
1,2,3,144,8,12,1,0,12.5
1,16,1,6,6,24,6,0,12.5
1,4,9,18,4,2,16,0,12.5
1,2,9,24,8,1,24,0,12.5
1,3,1,32,8,27,4,0,12.5
1,144,1,2,32,9,1,0,12.5
0,2,24,3,12,8,6,0,90.28
1,16,1,9,3,12,16,0,12.5
1,72,6,2,1,6,16,0,12.5
1,1,54,16,6,16,1,0,12.5
1,12,9,2,3,128,1,0,12.5
1,4,3,72,4,4,6,0,12.5
1,81,32,1,2,16,1,0,12.5
1,24,12,3,6,2,8,0,12.5
1,6,3,48,16,2,3,0,12.5
0,2,9,48,2,3,16,0,90.28
1,1,72,12,16,2,3,0,12.5
1,1,12,9,12,2,32,0,12.5
1,12,2,4,27,2,16,0,12.5
1,2,2,216,3,16,2,0,12.5
1,24,3,4,4,18,4,0,12.5
1,2,18,8,24,2,6,0,12.5
1,9,8,36,4,4,2,0,12.5
1,2,18,6,32,1,12,0,12.5
0,2,54,4,4,1,48,0,90.28
1,18,36,4,1,1,32,0,12.5
1,9,6,2,48,16,1,0,12.5
1,18,6,3,256,1,1,0,12.5
1,27,8,3,4,1,32,0,12.5
1,1,6,48,18,1,16,0,12.5
1,3,6,48,2,8,6,0,12.5
1,3,12,6,1,64,6,0,12.5
0,2,54,1,96,8,1,0,90.28
0,6,24,2,2,24,6,0,90.28
1,1,72,9,1,128,1,0,12.5
1,12,4,27,4,4,4,0,12.5
1,2,4,54,24,1,8,0,12.5
1,1,18,12,128,3,1,0,12.5
1,1,9,16,18,8,4,0,12.5
1,1,4,36,96,2,3,0,12.5
1,3,3,18,4,4,32,0,12.5
0,4,2,18,18,16,2,0,90.28
1,2,9,18,4,64,1,0,12.5
1,162,4,4,32,1,1,0,12.5
1,1,24,27,8,1,16,0,12.5
1,2,18,4,64,9,1,0,12.5
1,1,27,8,32,1,12,0,12.5
1,16,1,9,36,2,8,0,12.5
0,1,24,18,6,8,4,0,90.28
0,12,3,18,16,8,1,0,90.28
1,2,12,9,4,16,6,0,12.5
1,6,4,12,2,16,9,0,12.5
1,108,2,4,1,3,32,0,12.5
1,18,8,1,32,2,9,0,12.5
1,12,3,4,18,8,4,0,12.5
1,108,6,1,2,64,1,0,12.5
1,3,6,6,16,48,1,0,12.5
1,4,2,324,2,4,4,0,12.5
1,3,8,4,3,6,48,0,12.5
0,18,8,2,2,36,4,0,90.28
1,2,24,2,108,4,2,0,12.5
1,2,72,2,1,6,48,0,12.5
1,4,3,8,2,144,3,0,12.5
1,1,3,72,1,192,2,0,12.5
1,9,144,1,4,16,1,0,12.5
1,27,2,6,64,4,1,0,12.5
0,1,72,4,1,48,6,0,90.28
1,27,2,8,8,8,3,0,12.5
1,1,3,48,9,4,16,0,12.5
1,8,4,3,27,4,8,0,12.5
1,24,3,3,16,12,2,0,12.5
1,1,18,8,6,24,4,0,12.5
1,4,1,72,4,12,6,0,12.5
1,24,36,1,1,8,12,0,12.5
1,3,2,216,2,32,1,0,12.5
1,3,2,36,4,12,8,0,12.5
1,27,1,24,2,16,4,0,12.5
1,6,18,2,2,16,12,0,12.5
0,1,24,18,1,12,16,0,90.28
1,18,4,6,6,8,4,0,12.5
1,9,16,6,8,12,1,0,12.5
1,2,2,24,288,3,1,0,12.5
1,1,2,216,64,3,1,0,12.5
1,1,324,4,16,1,4,0,12.5
0,24,18,2,4,4,6,0,90.28
0,72,1,6,2,16,6,0,90.28
1,54,3,8,2,8,4,0,12.5
1,4,2,12,24,4,9,0,12.5
1,24,3,12,1,4,24,0,12.5
1,54,8,1,6,32,1,0,12.5
1,4,18,2,4,144,1,0,12.5
1,16,54,1,12,4,2,0,12.5
1,9,16,2,144,1,2,0,12.5
1,1,12,9,16,1,48,0,12.5
1,1,1,864,2,48,1,0,12.5
1,27,2,2,4,3,64,0,12.5
1,27,6,16,4,2,4,0,12.5
1,108,2,12,4,2,4,0,12.5
1,12,4,2,9,4,24,0,12.5
1,2,36,6,1,24,8,0,12.5
1,2,108,3,8,1,16,0,12.5
1,4,18,2,72,2,4,0,12.5
1,8,3,6,288,2,1,0,12.5
1,27,3,2,128,2,2,0,12.5
1,9,8,12,4,2,12,0,12.5
1,4,9,24,12,8,1,0,12.5
1,3,12,3,2,6,64,0,12.5
1,12,3,6,96,4,1,0,12.5
1,1,12,9,1,16,48,0,12.5
1,2,3,432,8,1,4,0,12.5
1,8,18,1,48,2,6,0,12.5
1,16,1,9,3,8,24,0,12.5
1,4,3,36,6,16,2,0,12.5
1,24,3,6,1,64,3,0,12.5
1,9,3,8,1,8,48,0,12.5
1,6,1,72,24,4,2,0,12.5
1,12,4,2,12,12,6,0,12.5
1,432,3,2,2,1,16,0,12.5
1,2,8,18,18,4,4,0,12.5
1,4,12,2,1,48,18,0,12.5
0,1,18,16,2,16,9,0,90.28
1,2,72,2,1,36,8,0,12.5
1,9,36,1,64,1,4,0,12.5
0,18,16,3,8,4,3,0,90.28
0,2,6,27,2,128,1,0,90.28
0,48,3,18,4,8,1,0,90.28
1,18,2,8,24,3,4,0,12.5
1,4,12,2,54,4,4,0,12.5
1,2,54,4,4,24,2,0,12.5
1,36,1,8,6,8,6,0,12.5
1,8,6,3,32,9,2,0,12.5
1,72,1,2,3,48,4,0,12.5
1,8,3,36,1,8,12,0,12.5
1,6,24,2,4,72,1,0,12.5
1,3,6,48,8,12,1,0,12.5
1,12,216,1,1,2,16,0,12.5
1,6,6,8,1,32,9,0,12.5
1,8,3,9,32,3,4,0,12.5
1,3,32,1,4,36,6,0,12.5
1,27,16,1,8,4,6,0,12.5
1,3,12,3,32,4,6,0,12.5
1,18,24,1,1,12,16,0,12.5
1,1,9,96,6,16,1,0,12.5
1,8,18,3,1,6,32,0,12.5
1,12,36,6,1,2,16,0,12.5
1,3,1,36,24,2,16,0,12.5
0,16,3,6,8,4,9,0,90.28
1,9,1,32,6,1,48,0,12.5
1,2,2,54,1,6,64,0,12.5
1,9,36,2,32,4,1,0,12.5
1,9,4,8,1,32,9,0,12.5
1,3,1,36,16,48,1,0,12.5
1,3,6,12,32,2,6,0,12.5
1,6,2,9,8,16,6,0,12.5
1,24,9,1,32,6,2,0,12.5
1,24,36,3,2,8,2,0,12.5
1,2,1,108,4,8,12,0,12.5
0,1,96,1,32,9,3,0,90.28
1,48,1,2,12,6,12,0,12.5
1,2,216,2,8,1,12,0,12.5
1,216,1,2,12,2,8,0,12.5
1,3,2,16,54,2,8,0,12.5
1,1,54,4,8,12,4,0,12.5
1,4,18,2,1,64,9,0,12.5
1,54,3,4,64,1,2,0,12.5
1,8,4,3,9,8,12,0,12.5
1,6,6,8,3,8,12,0,12.5
1,2,9,8,144,1,4,0,12.5
1,1,12,108,16,4,1,0,12.5
1,12,4,3,6,8,12,0,12.5
1,1,3,288,4,4,6,0,12.5
1,3,24,3,1,128,3,0,12.5
1,8,18,6,1,3,32,0,12.5
1,1,12,24,12,1,24,0,12.5
1,3,9,6,1,256,2,0,12.5
1,1,324,4,2,2,16,0,12.5
1,3,12,6,32,3,4,0,12.5
1,2,18,6,2,192,1,0,12.5
1,6,9,3,4,16,8,0,12.5
0,2,144,1,9,16,2,0,90.28
0,1,72,12,1,8,12,0,90.28
1,36,3,3,2,32,4,0,12.5
1,27,2,16,8,1,12,0,12.5
1,27,4,6,8,4,4,0,12.5
1,27,4,4,192,1,1,0,12.5
1,36,6,1,1,384,1,0,12.5
1,18,2,24,96,1,1,0,12.5
1,1,12,36,3,1,64,0,12.5
1,4,12,2,108,4,2,0,12.5
1,144,6,1,8,2,6,0,12.5
1,24,2,6,18,8,2,0,12.5
1,162,4,4,2,2,8,0,12.5
